OrderID,CategoryID,ProductID,UnitPrice_x,Quantity,Discount,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,ProductName,SupplierID,QuantityPerUnit,UnitPrice_y,UnitsInStock,UnitsOnOrder,ReorderLevel,Discontinued,CompanyName,ContactName,ContactTitle,Address_x,City_x,Region_x,PostalCode_x,Country_x,Phone,Fax,LastName,FirstName,Title,TitleOfCourtesy,BirthDate,HireDate,Address_y,City_y,Region_y,PostalCode_y,Country_y,HomePhone,Extension,ReportsTo
10828,1,38,263.5,2,0,RANCH,9,13-01-1998,27-01-1998,04-02-1998,1,90.85,Rancho grande,Av. del Libertador 900,Buenos Aires,Unknown,1010,Argentina,Côte de Blaye,18,12 - 75 cl bottles,263.5,17,0,15,FALSE,Rancho grande,Sergio Gutiérrez,Sales Representative,Av. del Libertador 900,Buenos Aires,,1010,Argentina,(1) 123-5555,(1) 123-5556,Dodsworth,Anne,Sales Representative,Ms.,27-01-1966,15-11-1994,7 Houndstooth Rd.,London,Unknown,WG2 7LT,UK,(71) 555-4444,452,5
10829,1,2,19,10,0,ISLAT,9,13-01-1998,10-02-1998,23-01-1998,1,154.72,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,Chang,1,24 - 12 oz bottles,19,17,40,25,FALSE,Island Trading,Helen Bennett,Marketing Manager,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,(198) 555-8888,,Dodsworth,Anne,Sales Representative,Ms.,27-01-1966,15-11-1994,7 Houndstooth Rd.,London,Unknown,WG2 7LT,UK,(71) 555-4444,452,5
10829,2,8,40,20,0,ISLAT,9,13-01-1998,10-02-1998,23-01-1998,1,154.72,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,Northwoods Cranberry Sauce,3,12 - 12 oz jars,40,6,0,0,FALSE,Island Trading,Helen Bennett,Marketing Manager,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,(198) 555-8888,,Dodsworth,Anne,Sales Representative,Ms.,27-01-1966,15-11-1994,7 Houndstooth Rd.,London,Unknown,WG2 7LT,UK,(71) 555-4444,452,5
10829,8,13,6,10,0,ISLAT,9,13-01-1998,10-02-1998,23-01-1998,1,154.72,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,Konbu,6,2 kg box,6,24,0,5,FALSE,Island Trading,Helen Bennett,Marketing Manager,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,(198) 555-8888,,Dodsworth,Anne,Sales Representative,Ms.,27-01-1966,15-11-1994,7 Houndstooth Rd.,London,Unknown,WG2 7LT,UK,(71) 555-4444,452,5
10829,4,60,34,21,0,ISLAT,9,13-01-1998,10-02-1998,23-01-1998,1,154.72,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,Camembert Pierrot,28,15 - 300 g rounds,34,19,0,0,FALSE,Island Trading,Helen Bennett,Marketing Manager,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,(198) 555-8888,,Dodsworth,Anne,Sales Representative,Ms.,27-01-1966,15-11-1994,7 Houndstooth Rd.,London,Unknown,WG2 7LT,UK,(71) 555-4444,452,5
10830,2,6,25,6,0,TRADH,4,13-01-1998,24-02-1998,21-01-1998,2,81.83,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil,Grandma's Boysenberry Spread,3,12 - 8 oz jars,25,120,0,25,FALSE,Tradição Hipermercados,Anabela Domingues,Sales Representative,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil,(11) 555-2167,(11) 555-2168,Peacock,Margaret,Sales Representative,Mrs.,19-09-1937,03-05-1993,4110 Old Redmond Rd.,Redmond,WA,98052,USA,(206) 555-8122,5176,2
10830,1,39,18,28,0,TRADH,4,13-01-1998,24-02-1998,21-01-1998,2,81.83,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil,Chartreuse verte,18,750 cc per bottle,18,69,0,5,FALSE,Tradição Hipermercados,Anabela Domingues,Sales Representative,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil,(11) 555-2167,(11) 555-2168,Peacock,Margaret,Sales Representative,Mrs.,19-09-1937,03-05-1993,4110 Old Redmond Rd.,Redmond,WA,98052,USA,(206) 555-8122,5176,2
10830,4,60,34,30,0,TRADH,4,13-01-1998,24-02-1998,21-01-1998,2,81.83,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil,Camembert Pierrot,28,15 - 300 g rounds,34,19,0,0,FALSE,Tradição Hipermercados,Anabela Domingues,Sales Representative,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil,(11) 555-2167,(11) 555-2168,Peacock,Margaret,Sales Representative,Mrs.,19-09-1937,03-05-1993,4110 Old Redmond Rd.,Redmond,WA,98052,USA,(206) 555-8122,5176,2
10830,3,68,12.5,24,0,TRADH,4,13-01-1998,24-02-1998,21-01-1998,2,81.83,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil,Scottish Longbreads,8,10 boxes x 8 pieces,12.5,6,10,15,FALSE,Tradição Hipermercados,Anabela Domingues,Sales Representative,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil,(11) 555-2167,(11) 555-2168,Peacock,Margaret,Sales Representative,Mrs.,19-09-1937,03-05-1993,4110 Old Redmond Rd.,Redmond,WA,98052,USA,(206) 555-8122,5176,2
10831,3,19,9.2,2,0,SANTG,3,14-01-1998,11-02-1998,23-01-1998,2,72.19,Santé Gourmet,Erling Skakkes gate 78,Stavern,Unknown,4110,Norway,Teatime Chocolate Biscuits,8,10 boxes x 12 pieces,9.2,25,0,5,FALSE,Santé Gourmet,Jonas Bergulfsen,Owner,Erling Skakkes gate 78,Stavern,,4110,Norway,07-98 92 35,07-98 92 47,Leverling,Janet,Sales Representative,Ms.,30-08-1963,01-04-1992,722 Moss Bay Blvd.,Kirkland,WA,98033,USA,(206) 555-3412,3355,2
10831,1,35,18,8,0,SANTG,3,14-01-1998,11-02-1998,23-01-1998,2,72.19,Santé Gourmet,Erling Skakkes gate 78,Stavern,Unknown,4110,Norway,Steeleye Stout,16,24 - 12 oz bottles,18,20,0,15,FALSE,Santé Gourmet,Jonas Bergulfsen,Owner,Erling Skakkes gate 78,Stavern,,4110,Norway,07-98 92 35,07-98 92 47,Leverling,Janet,Sales Representative,Ms.,30-08-1963,01-04-1992,722 Moss Bay Blvd.,Kirkland,WA,98033,USA,(206) 555-3412,3355,2
10831,1,38,263.5,8,0,SANTG,3,14-01-1998,11-02-1998,23-01-1998,2,72.19,Santé Gourmet,Erling Skakkes gate 78,Stavern,Unknown,4110,Norway,Côte de Blaye,18,12 - 75 cl bottles,263.5,17,0,15,FALSE,Santé Gourmet,Jonas Bergulfsen,Owner,Erling Skakkes gate 78,Stavern,,4110,Norway,07-98 92 35,07-98 92 47,Leverling,Janet,Sales Representative,Ms.,30-08-1963,01-04-1992,722 Moss Bay Blvd.,Kirkland,WA,98033,USA,(206) 555-3412,3355,2
10831,1,43,46,9,0,SANTG,3,14-01-1998,11-02-1998,23-01-1998,2,72.19,Santé Gourmet,Erling Skakkes gate 78,Stavern,Unknown,4110,Norway,Ipoh Coffee,20,16 - 500 g tins,46,17,10,25,FALSE,Santé Gourmet,Jonas Bergulfsen,Owner,Erling Skakkes gate 78,Stavern,,4110,Norway,07-98 92 35,07-98 92 47,Leverling,Janet,Sales Representative,Ms.,30-08-1963,01-04-1992,722 Moss Bay Blvd.,Kirkland,WA,98033,USA,(206) 555-3412,3355,2
10832,8,13,6,3,0.200000003,LAMAI,2,14-01-1998,11-02-1998,19-01-1998,2,43.26,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,Unknown,31000,France,Konbu,6,2 kg box,6,24,0,5,FALSE,La maison d'Asie,Annette Roulet,Sales Manager,1 rue Alsace-Lorraine,Toulouse,,31000,France,61.77.61.10,61.77.61.11,Fuller,Andrew,"Vice President, Sales",Dr.,19-02-1952,14-08-1992,908 W. Capital Way,Tacoma,WA,98401,USA,(206) 555-9482,3457,3.125
10832,3,25,14,10,0.200000003,LAMAI,2,14-01-1998,11-02-1998,19-01-1998,2,43.26,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,Unknown,31000,France,NuNuCa Nuß-Nougat-Creme,11,20 - 450 g glasses,14,76,0,30,FALSE,La maison d'Asie,Annette Roulet,Sales Manager,1 rue Alsace-Lorraine,Toulouse,,31000,France,61.77.61.10,61.77.61.11,Fuller,Andrew,"Vice President, Sales",Dr.,19-02-1952,14-08-1992,908 W. Capital Way,Tacoma,WA,98401,USA,(206) 555-9482,3457,3.125
10832,2,44,19.45,16,0.200000003,LAMAI,2,14-01-1998,11-02-1998,19-01-1998,2,43.26,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,Unknown,31000,France,Gula Malacca,20,20 - 2 kg bags,19.45,27,0,15,FALSE,La maison d'Asie,Annette Roulet,Sales Manager,1 rue Alsace-Lorraine,Toulouse,,31000,France,61.77.61.10,61.77.61.11,Fuller,Andrew,"Vice President, Sales",Dr.,19-02-1952,14-08-1992,908 W. Capital Way,Tacoma,WA,98401,USA,(206) 555-9482,3457,3.125
10832,5,64,33.25,3,0,LAMAI,2,14-01-1998,11-02-1998,19-01-1998,2,43.26,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,Unknown,31000,France,Wimmers gute Semmelknödel,12,20 bags x 4 pieces,33.25,22,80,30,FALSE,La maison d'Asie,Annette Roulet,Sales Manager,1 rue Alsace-Lorraine,Toulouse,,31000,France,61.77.61.10,61.77.61.11,Fuller,Andrew,"Vice President, Sales",Dr.,19-02-1952,14-08-1992,908 W. Capital Way,Tacoma,WA,98401,USA,(206) 555-9482,3457,3.125
10833,7,7,30,20,0.100000001,OTTIK,6,15-01-1998,12-02-1998,23-01-1998,2,71.49,Ottilies Käseladen,Mehrheimerstr. 369,Köln,Unknown,50739,Germany,Uncle Bob's Organic Dried Pears,3,12 - 1 lb pkgs.,30,15,0,10,FALSE,Ottilies Käseladen,Henriette Pfalzheim,Owner,Mehrheimerstr. 369,Köln,,50739,Germany,0221-0644327,0221-0765721,Suyama,Michael,Sales Representative,Mr.,02-07-1963,17-10-1993,"Coventry House_x000D_
Miner Rd.",London,Unknown,EC2 7JR,UK,(71) 555-7773,428,5
10833,4,31,12.5,9,0.100000001,OTTIK,6,15-01-1998,12-02-1998,23-01-1998,2,71.49,Ottilies Käseladen,Mehrheimerstr. 369,Köln,Unknown,50739,Germany,Gorgonzola Telino,14,12 - 100 g pkgs,12.5,0,70,20,FALSE,Ottilies Käseladen,Henriette Pfalzheim,Owner,Mehrheimerstr. 369,Köln,,50739,Germany,0221-0644327,0221-0765721,Suyama,Michael,Sales Representative,Mr.,02-07-1963,17-10-1993,"Coventry House_x000D_
Miner Rd.",London,Unknown,EC2 7JR,UK,(71) 555-7773,428,5
10833,6,53,32.8,9,0.100000001,OTTIK,6,15-01-1998,12-02-1998,23-01-1998,2,71.49,Ottilies Käseladen,Mehrheimerstr. 369,Köln,Unknown,50739,Germany,Perth Pasties,24,48 pieces,32.8,0,0,0,TRUE,Ottilies Käseladen,Henriette Pfalzheim,Owner,Mehrheimerstr. 369,Köln,,50739,Germany,0221-0644327,0221-0765721,Suyama,Michael,Sales Representative,Mr.,02-07-1963,17-10-1993,"Coventry House_x000D_
Miner Rd.",London,Unknown,EC2 7JR,UK,(71) 555-7773,428,5
10834,6,29,123.79,8,0.050000001,TRADH,1,15-01-1998,12-02-1998,19-01-1998,3,29.78,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil,Thüringer Rostbratwurst,12,50 bags x 30 sausgs.,123.79,0,0,0,TRUE,Tradição Hipermercados,Anabela Domingues,Sales Representative,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil,(11) 555-2167,(11) 555-2168,Davolio,Nancy,Sales Representative,Ms.,08-12-1948,01-05-1992,"507 - 20th Ave. E._x000D_
Apt. 2A",Seattle,WA,98122,USA,(206) 555-9857,5467,2
10834,8,30,25.89,20,0.050000001,TRADH,1,15-01-1998,12-02-1998,19-01-1998,3,29.78,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil,Nord-Ost Matjeshering,13,10 - 200 g glasses,25.89,10,0,15,FALSE,Tradição Hipermercados,Anabela Domingues,Sales Representative,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil,(11) 555-2167,(11) 555-2168,Davolio,Nancy,Sales Representative,Ms.,08-12-1948,01-05-1992,"507 - 20th Ave. E._x000D_
Apt. 2A",Seattle,WA,98122,USA,(206) 555-9857,5467,2
10835,4,59,55,15,0,ALFKI,1,15-01-1998,12-02-1998,21-01-1998,3,69.53,Alfred's Futterkiste,Obere Str. 57,Berlin,Unknown,12209,Germany,Raclette Courdavault,28,5 kg pkg.,55,79,0,0,FALSE,Alfred Futterkiste,Maria Anders,Sales Representative,Obere Str. 57,Berlin,,12209,Germany,030-0074321,030-0076545,Davolio,Nancy,Sales Representative,Ms.,08-12-1948,01-05-1992,"507 - 20th Ave. E._x000D_
Apt. 2A",Seattle,WA,98122,USA,(206) 555-9857,5467,2
10835,2,77,13,2,0.200000003,ALFKI,1,15-01-1998,12-02-1998,21-01-1998,3,69.53,Alfred's Futterkiste,Obere Str. 57,Berlin,Unknown,12209,Germany,Original Frankfurter grüne Soße,12,12 boxes,13,32,0,15,FALSE,Alfred Futterkiste,Maria Anders,Sales Representative,Obere Str. 57,Berlin,,12209,Germany,030-0074321,030-0076545,Davolio,Nancy,Sales Representative,Ms.,08-12-1948,01-05-1992,"507 - 20th Ave. E._x000D_
Apt. 2A",Seattle,WA,98122,USA,(206) 555-9857,5467,2
10836,5,22,21,52,0,ERNSH,7,16-01-1998,13-02-1998,21-01-1998,1,411.88,Ernst Handel,Kirchgasse 6,Graz,Unknown,8010,Austria,Gustaf's Knäckebröd,9,24 - 500 g pkgs.,21,104,0,25,FALSE,Ernst Handel,Roland Mendel,Sales Manager,Kirchgasse 6,Graz,,8010,Austria,7675-3425,7675-3426,King,Robert,Sales Representative,Mr.,29-05-1960,02-01-1994,"Edgeham Hollow_x000D_
Winchester Way",London,Unknown,RG1 9SP,UK,(71) 555-5598,465,5
10836,1,35,18,6,0,ERNSH,7,16-01-1998,13-02-1998,21-01-1998,1,411.88,Ernst Handel,Kirchgasse 6,Graz,Unknown,8010,Austria,Steeleye Stout,16,24 - 12 oz bottles,18,20,0,15,FALSE,Ernst Handel,Roland Mendel,Sales Manager,Kirchgasse 6,Graz,,8010,Austria,7675-3425,7675-3426,King,Robert,Sales Representative,Mr.,29-05-1960,02-01-1994,"Edgeham Hollow_x000D_
Winchester Way",London,Unknown,RG1 9SP,UK,(71) 555-5598,465,5
10836,5,57,19.5,24,0,ERNSH,7,16-01-1998,13-02-1998,21-01-1998,1,411.88,Ernst Handel,Kirchgasse 6,Graz,Unknown,8010,Austria,Ravioli Angelo,26,24 - 250 g pkgs.,19.5,36,0,20,FALSE,Ernst Handel,Roland Mendel,Sales Manager,Kirchgasse 6,Graz,,8010,Austria,7675-3425,7675-3426,King,Robert,Sales Representative,Mr.,29-05-1960,02-01-1994,"Edgeham Hollow_x000D_
Winchester Way",London,Unknown,RG1 9SP,UK,(71) 555-5598,465,5
10836,4,60,34,60,0,ERNSH,7,16-01-1998,13-02-1998,21-01-1998,1,411.88,Ernst Handel,Kirchgasse 6,Graz,Unknown,8010,Austria,Camembert Pierrot,28,15 - 300 g rounds,34,19,0,0,FALSE,Ernst Handel,Roland Mendel,Sales Manager,Kirchgasse 6,Graz,,8010,Austria,7675-3425,7675-3426,King,Robert,Sales Representative,Mr.,29-05-1960,02-01-1994,"Edgeham Hollow_x000D_
Winchester Way",London,Unknown,RG1 9SP,UK,(71) 555-5598,465,5
10836,5,64,33.25,30,0,ERNSH,7,16-01-1998,13-02-1998,21-01-1998,1,411.88,Ernst Handel,Kirchgasse 6,Graz,Unknown,8010,Austria,Wimmers gute Semmelknödel,12,20 bags x 4 pieces,33.25,22,80,30,FALSE,Ernst Handel,Roland Mendel,Sales Manager,Kirchgasse 6,Graz,,8010,Austria,7675-3425,7675-3426,King,Robert,Sales Representative,Mr.,29-05-1960,02-01-1994,"Edgeham Hollow_x000D_
Winchester Way",London,Unknown,RG1 9SP,UK,(71) 555-5598,465,5
10837,8,13,6,6,0,BERGS,9,16-01-1998,13-02-1998,23-01-1998,3,13.32,Berglunds snabbköp,Berguvsvägen  8,Luleå,Unknown,S-958 22,Sweden,Konbu,6,2 kg box,6,24,0,5,FALSE,Berglunds snabbköp,Christina Berglund,Order Administrator,Berguvsvägen  8,Luleå,,S-958 22,Sweden,0921-12 34 65,0921-12 34 67,Dodsworth,Anne,Sales Representative,Ms.,27-01-1966,15-11-1994,7 Houndstooth Rd.,London,Unknown,WG2 7LT,UK,(71) 555-4444,452,5
10837,8,40,18.4,25,0,BERGS,9,16-01-1998,13-02-1998,23-01-1998,3,13.32,Berglunds snabbköp,Berguvsvägen  8,Luleå,Unknown,S-958 22,Sweden,Boston Crab Meat,19,24 - 4 oz tins,18.4,123,0,30,FALSE,Berglunds snabbköp,Christina Berglund,Order Administrator,Berguvsvägen  8,Luleå,,S-958 22,Sweden,0921-12 34 65,0921-12 34 67,Dodsworth,Anne,Sales Representative,Ms.,27-01-1966,15-11-1994,7 Houndstooth Rd.,London,Unknown,WG2 7LT,UK,(71) 555-4444,452,5
10837,3,47,9.5,40,0.25,BERGS,9,16-01-1998,13-02-1998,23-01-1998,3,13.32,Berglunds snabbköp,Berguvsvägen  8,Luleå,Unknown,S-958 22,Sweden,Zaanse koeken,22,10 - 4 oz boxes,9.5,36,0,0,FALSE,Berglunds snabbköp,Christina Berglund,Order Administrator,Berguvsvägen  8,Luleå,,S-958 22,Sweden,0921-12 34 65,0921-12 34 67,Dodsworth,Anne,Sales Representative,Ms.,27-01-1966,15-11-1994,7 Houndstooth Rd.,London,Unknown,WG2 7LT,UK,(71) 555-4444,452,5
10837,1,76,18,21,0.25,BERGS,9,16-01-1998,13-02-1998,23-01-1998,3,13.32,Berglunds snabbköp,Berguvsvägen  8,Luleå,Unknown,S-958 22,Sweden,Lakkalikööri,23,500 ml,18,57,0,20,FALSE,Berglunds snabbköp,Christina Berglund,Order Administrator,Berguvsvägen  8,Luleå,,S-958 22,Sweden,0921-12 34 65,0921-12 34 67,Dodsworth,Anne,Sales Representative,Ms.,27-01-1966,15-11-1994,7 Houndstooth Rd.,London,Unknown,WG2 7LT,UK,(71) 555-4444,452,5
10838,1,1,18,4,0.25,LINOD,3,19-01-1998,16-02-1998,23-01-1998,3,59.28,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,Chai,1,10 boxes x 20 bags,18,39,0,10,FALSE,LINO-Delicateses,Felipe Izquierdo,Owner,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,(8) 34-56-12,(8) 34-93-93,Leverling,Janet,Sales Representative,Ms.,30-08-1963,01-04-1992,722 Moss Bay Blvd.,Kirkland,WA,98033,USA,(206) 555-3412,3355,2
10838,8,18,62.5,25,0.25,LINOD,3,19-01-1998,16-02-1998,23-01-1998,3,59.28,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,Carnarvon Tigers,7,16 kg pkg.,62.5,42,0,0,FALSE,LINO-Delicateses,Felipe Izquierdo,Owner,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,(8) 34-56-12,(8) 34-93-93,Leverling,Janet,Sales Representative,Ms.,30-08-1963,01-04-1992,722 Moss Bay Blvd.,Kirkland,WA,98033,USA,(206) 555-3412,3355,2
10838,8,36,19,50,0.25,LINOD,3,19-01-1998,16-02-1998,23-01-1998,3,59.28,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,Inlagd Sill,17,24 - 250 g  jars,19,112,0,20,FALSE,LINO-Delicateses,Felipe Izquierdo,Owner,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,(8) 34-56-12,(8) 34-93-93,Leverling,Janet,Sales Representative,Ms.,30-08-1963,01-04-1992,722 Moss Bay Blvd.,Kirkland,WA,98033,USA,(206) 555-3412,3355,2
10839,8,58,13.25,30,0.100000001,TRADH,3,19-01-1998,16-02-1998,22-01-1998,3,35.43,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil,Escargots de Bourgogne,27,24 pieces,13.25,62,0,20,FALSE,Tradição Hipermercados,Anabela Domingues,Sales Representative,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil,(11) 555-2167,(11) 555-2168,Leverling,Janet,Sales Representative,Ms.,30-08-1963,01-04-1992,722 Moss Bay Blvd.,Kirkland,WA,98033,USA,(206) 555-3412,3355,2
10839,4,72,34.8,15,0.100000001,TRADH,3,19-01-1998,16-02-1998,22-01-1998,3,35.43,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil,Mozzarella di Giovanni,14,24 - 200 g pkgs.,34.8,14,0,0,FALSE,Tradição Hipermercados,Anabela Domingues,Sales Representative,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil,(11) 555-2167,(11) 555-2168,Leverling,Janet,Sales Representative,Ms.,30-08-1963,01-04-1992,722 Moss Bay Blvd.,Kirkland,WA,98033,USA,(206) 555-3412,3355,2
10840,3,25,14,6,0.200000003,LINOD,4,19-01-1998,02-03-1998,16-02-1998,2,2.71,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,NuNuCa Nuß-Nougat-Creme,11,20 - 450 g glasses,14,76,0,30,FALSE,LINO-Delicateses,Felipe Izquierdo,Owner,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,(8) 34-56-12,(8) 34-93-93,Peacock,Margaret,Sales Representative,Mrs.,19-09-1937,03-05-1993,4110 Old Redmond Rd.,Redmond,WA,98052,USA,(206) 555-8122,5176,2
10840,1,39,18,10,0.200000003,LINOD,4,19-01-1998,02-03-1998,16-02-1998,2,2.71,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,Chartreuse verte,18,750 cc per bottle,18,69,0,5,FALSE,LINO-Delicateses,Felipe Izquierdo,Owner,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,(8) 34-56-12,(8) 34-93-93,Peacock,Margaret,Sales Representative,Mrs.,19-09-1937,03-05-1993,4110 Old Redmond Rd.,Redmond,WA,98052,USA,(206) 555-8122,5176,2
10841,8,10,31,16,0,SUPRD,5,20-01-1998,17-02-1998,29-01-1998,2,424.3,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,Unknown,B-6000,Belgium,Ikura,4,12 - 200 ml jars,31,31,0,0,FALSE,Suprêmes délices,Pascale Cartrain,Accounting Manager,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,(071) 23 67 22 20,(071) 23 67 22 21,Buchanan,Steven,Sales Manager,Mr.,04-03-1955,17-10-1993,14 Garrett Hill,London,Unknown,SW1 8JR,UK,(71) 555-4848,3453,2
10841,5,56,38,30,0,SUPRD,5,20-01-1998,17-02-1998,29-01-1998,2,424.3,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,Unknown,B-6000,Belgium,Gnocchi di nonna Alice,26,24 - 250 g pkgs.,38,21,10,30,FALSE,Suprêmes délices,Pascale Cartrain,Accounting Manager,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,(071) 23 67 22 20,(071) 23 67 22 21,Buchanan,Steven,Sales Manager,Mr.,04-03-1955,17-10-1993,14 Garrett Hill,London,Unknown,SW1 8JR,UK,(71) 555-4848,3453,2
10841,4,59,55,50,0,SUPRD,5,20-01-1998,17-02-1998,29-01-1998,2,424.3,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,Unknown,B-6000,Belgium,Raclette Courdavault,28,5 kg pkg.,55,79,0,0,FALSE,Suprêmes délices,Pascale Cartrain,Accounting Manager,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,(071) 23 67 22 20,(071) 23 67 22 21,Buchanan,Steven,Sales Manager,Mr.,04-03-1955,17-10-1993,14 Garrett Hill,London,Unknown,SW1 8JR,UK,(71) 555-4848,3453,2
10841,2,77,13,15,0,SUPRD,5,20-01-1998,17-02-1998,29-01-1998,2,424.3,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,Unknown,B-6000,Belgium,Original Frankfurter grüne Soße,12,12 boxes,13,32,0,15,FALSE,Suprêmes délices,Pascale Cartrain,Accounting Manager,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,(071) 23 67 22 20,(071) 23 67 22 21,Buchanan,Steven,Sales Manager,Mr.,04-03-1955,17-10-1993,14 Garrett Hill,London,Unknown,SW1 8JR,UK,(71) 555-4848,3453,2
10842,4,11,21,15,0,TORTU,1,20-01-1998,17-02-1998,29-01-1998,3,54.42,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Unknown,5033,Mexico,Queso Cabrales,5,1 kg pkg.,21,22,30,30,FALSE,Tortuga Restaurante,Miguel Angel Paolino,Owner,Avda. Azteca 123,México D.F.,,5033,Mexico,(5) 555-2933,,Davolio,Nancy,Sales Representative,Ms.,08-12-1948,01-05-1992,"507 - 20th Ave. E._x000D_
Apt. 2A",Seattle,WA,98122,USA,(206) 555-9857,5467,2
10842,1,43,46,5,0,TORTU,1,20-01-1998,17-02-1998,29-01-1998,3,54.42,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Unknown,5033,Mexico,Ipoh Coffee,20,16 - 500 g tins,46,17,10,25,FALSE,Tortuga Restaurante,Miguel Angel Paolino,Owner,Avda. Azteca 123,México D.F.,,5033,Mexico,(5) 555-2933,,Davolio,Nancy,Sales Representative,Ms.,08-12-1948,01-05-1992,"507 - 20th Ave. E._x000D_
Apt. 2A",Seattle,WA,98122,USA,(206) 555-9857,5467,2
10842,3,68,12.5,20,0,TORTU,1,20-01-1998,17-02-1998,29-01-1998,3,54.42,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Unknown,5033,Mexico,Scottish Longbreads,8,10 boxes x 8 pieces,12.5,6,10,15,FALSE,Tortuga Restaurante,Miguel Angel Paolino,Owner,Avda. Azteca 123,México D.F.,,5033,Mexico,(5) 555-2933,,Davolio,Nancy,Sales Representative,Ms.,08-12-1948,01-05-1992,"507 - 20th Ave. E._x000D_
Apt. 2A",Seattle,WA,98122,USA,(206) 555-9857,5467,2
10842,1,70,15,12,0,TORTU,1,20-01-1998,17-02-1998,29-01-1998,3,54.42,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Unknown,5033,Mexico,Outback Lager,7,24 - 355 ml bottles,15,15,10,30,FALSE,Tortuga Restaurante,Miguel Angel Paolino,Owner,Avda. Azteca 123,México D.F.,,5033,Mexico,(5) 555-2933,,Davolio,Nancy,Sales Representative,Ms.,08-12-1948,01-05-1992,"507 - 20th Ave. E._x000D_
Apt. 2A",Seattle,WA,98122,USA,(206) 555-9857,5467,2
